Date,Value
2009-12-24,2.2%
2010-01-28,2.1%
2010-03-01,1.7%
2010-03-29,-0.5%
2010-04-29,4.4%
2010-05-27,-0.7%
2010-06-28,-0.7%
2010-07-29,0.5%
2010-08-26,1.1%
2010-09-30,1.7%
2010-10-28,0.0%
2010-11-29,-0.4%
2010-12-27,-0.4%
2011-01-27,-3.3%
2011-02-28,-1.0%
2011-03-28,-0.2%
2011-04-27,-8.5%
2011-05-30,-3.0%
2011-06-30,-1.9%
2011-07-28,-4.2%
2011-08-29,-2.1%
2011-09-29,-4.1%
2011-10-27,-1.9%
2011-11-28,-0.4%
2011-12-27,-3.2%
2012-01-30,0.5%
2012-03-01,-2.3%
2012-03-29,2.3%
2012-04-26,3.4%
2012-05-28,2.6%
2012-06-28,4.0%
2012-07-30,1.6%
2012-08-30,1.7%
2012-09-27,1.8%
2012-10-29,-0.9%
2012-11-29,-0.1%
2012-12-27,0.2%
2013-01-31,-0.7%
2013-02-28,2.4%
2013-03-28,0.8%
2013-04-29,5.2%
2013-05-30,1.5%
2013-06-27,-1.6%
2013-07-29,-0.4%
2013-08-29,0.1%
2013-09-30,-1.6%
2013-10-28,3.7%
2013-11-28,0.9%
2013-12-26,0.2%
2014-01-30,0.7%
2014-02-27,1.1%
2014-03-27,-2.5%
2014-05-01,7.2%
2014-05-29,-4.6%
2014-06-26,-8.0%
2014-07-28,-3.0%
2014-08-28,-5.9%
2014-09-29,-4.7%
2014-10-30,-5.6%
2014-11-27,-4.0%
2014-12-25,-2.5%
2015-01-29,-3.4%
2015-02-26,-5.1%
2015-03-26,-2.9%
2015-04-30,-10.6%
2015-05-28,-1.3%
2015-06-25,4.8%
2015-07-30,-2.0%
2015-08-27,-0.2%
2015-10-01,2.9%
2015-10-29,-0.4%
2015-11-26,-2.4%
2015-12-24,-2.9%
2016-01-28,-4.4%
2016-02-29,-3.1%
2016-03-28,1.2%
2016-04-27,-5.3%
2016-05-30,-0.4%
2016-06-30,-1.1%
2016-07-28,-2.2%
2016-08-29,-0.5%
2016-09-29,-4.6%
2016-10-27,-2.1%
2016-11-28,-0.4%
2016-12-26,-1.5%
2017-01-30,-0.3%
2017-03-02,-1.2%
2017-03-30,-3.8%
2017-04-27,-1.3%
2017-05-29,-1.4%
2017-06-29,-0.1%
2017-07-27,2.3%
2017-08-28,-0.2%
2017-09-28,0.6%
2017-10-30,-0.3%
2017-11-30,0.0%
2017-12-25,1.7%
2018-01-29,-0.1%
2018-03-08,1.9%
2018-04-05,-0.9%
2018-05-07,-0.2%
2018-06-04,-1.3%
2018-07-05,-3.9%
2018-08-06,-1.2%
2018-09-06,0.1%
2018-10-04,2.8%
2018-11-05,-1.6%
2018-12-06,-0.3%
2019-01-10,-0.6%
2019-02-07,0.1%
2019-03-07,2.0%
2019-04-04,1.7%
2019-05-09,2.1%
2019-06-06,1.3%
2019-07-04,4.0%
2019-08-05,2.7%
2019-09-05,0.8%
2019-10-07,1.0%
2019-11-07,9.5%
2019-12-05,-5.1%
2020-01-09,-2.0%
2020-02-06,-4.8%
2020-03-05,-3.9%
2020-04-06,-0.3%
2020-05-07,-6.0%
2020-06-04,-11.1%
2020-07-06,-16.2%
