Date,Value
1978-04-01,-5.00%
1978-05-01,20.50%
1978-06-01,-5.90%
1978-07-01,-1.30%
1978-08-01,2.30%
1978-09-01,-1.70%
1978-10-01,6.50%
1978-11-01,4.40%
1978-12-01,-9.60%
1979-01-01,11.40%
1979-02-01,-15.00%
1979-03-01,-1.80%
1979-04-01,16.10%
1979-05-01,-4.70%
1979-06-01,12.60%
1979-07-01,-1.90%
1979-08-01,-0.10%
1979-09-01,5.40%
1979-10-01,2.90%
1979-11-01,-11.20%
1979-12-01,1.20%
1980-01-01,-6.90%
1980-02-01,21.80%
1980-03-01,-8.50%
1980-04-01,-10.30%
1980-05-01,-3.60%
1980-06-01,-1.30%
1980-07-01,15.50%
1980-08-01,-2.60%
1980-09-01,5.60%
1980-10-01,11.30%
1980-11-01,4.60%
1980-12-01,0.40%
1981-01-01,7.10%
1981-02-01,-10.50%
1981-03-01,8.30%
1981-04-01,-0.30%
1981-05-01,13.00%
1981-06-01,-1.20%
1981-07-01,-0.80%
1981-08-01,-2.20%
1981-09-01,-5.80%
1981-10-01,-16.40%
1981-11-01,-2.80%
1981-12-01,25.40%
1982-01-01,14.20%
1982-02-01,-27.50%
1982-03-01,-11.00%
1982-04-01,2.00%
1982-05-01,-14.30%
1982-06-01,-5.90%
1982-07-01,-5.70%
1982-08-01,17.30%
1982-09-01,-16.30%
1982-10-01,13.70%
1982-11-01,4.40%
1982-12-01,2.70%
1983-01-01,4.10%
1983-02-01,7.10%
1983-03-01,5.00%
1983-04-01,4.10%
1983-05-01,3.30%
1983-06-01,-17.20%
1983-07-01,-1.60%
1983-08-01,0.80%
1983-09-01,4.90%
1983-10-01,1.40%
1983-11-01,7.50%
1983-12-01,-5.10%
1984-01-01,-3.20%
1984-02-01,3.50%
1984-03-01,0.20%
1984-04-01,-6.50%
1984-05-01,14.40%
1984-06-01,-3.30%
1984-07-01,7.70%
1984-08-01,6.20%
1984-09-01,-13.70%
1984-10-01,2.20%
1984-11-01,-1.00%
1984-12-01,4.70%
1985-01-01,10.60%
1985-02-01,-6.90%
1985-03-01,-5.70%
1985-04-01,8.50%
1985-05-01,21.30%
1985-06-01,-0.20%
1985-07-01,-1.80%
1985-08-01,0.20%
1985-09-01,8.70%
1985-10-01,1.30%
1985-11-01,-0.30%
1985-12-01,-4.50%
1986-01-01,-6.20%
1986-02-01,7.20%
1986-03-01,10.90%
1986-04-01,0.90%
1986-05-01,0.60%
1986-06-01,-3.30%
1986-07-01,6.00%
1986-08-01,3.20%
1986-09-01,5.70%
1986-10-01,-3.20%
1986-11-01,4.80%
1986-12-01,2.60%
1987-01-01,-2.70%
1987-02-01,14.20%
1987-03-01,-1.70%
1987-04-01,5.70%
1987-05-01,1.60%
1987-06-01,-5.20%
1987-07-01,-0.30%
1987-08-01,-1.70%
1987-09-01,1.70%
1987-10-01,5.40%
1987-11-01,-1.10%
1987-12-01,-1.50%
1988-01-01,-2.30%
1988-02-01,3.80%
1988-03-01,4.00%
1988-04-01,-2.60%
1988-05-01,2.10%
1988-06-01,16.40%
1988-07-01,-6.20%
1988-08-01,-1.30%
1988-09-01,-5.00%
1988-10-01,7.00%
1988-11-01,-5.40%
1988-12-01,5.40%
1989-01-01,10.60%
1989-02-01,6.80%
1989-03-01,9.80%
1989-04-01,-1.00%
1989-05-01,-20.90%
1989-06-01,2.50%
1989-07-01,-0.80%
1989-08-01,1.60%
1989-09-01,26.70%
1989-10-01,-22.60%
1989-11-01,-1.30%
1989-12-01,3.70%
1990-01-01,2.50%
1990-02-01,18.70%
1990-03-01,-9.50%
1990-04-01,-2.40%
1990-05-01,-13.50%
1990-06-01,-11.10%
1990-07-01,3.20%
1990-08-01,-11.90%
1990-09-01,11.10%
1990-10-01,-20.70%
1990-11-01,17.70%
1990-12-01,-14.90%
1991-01-01,-14.10%
1991-02-01,13.80%
1991-03-01,3.20%
1991-04-01,-10.10%
1991-05-01,25.00%
1991-06-01,-0.30%
1991-07-01,-2.80%
1991-08-01,13.70%
1991-09-01,-4.70%
1991-10-01,9.50%
1991-11-01,-1.80%
1991-12-01,2.70%
1992-01-01,-18.80%
1992-02-01,-1.90%
1992-03-01,8.20%
1992-04-01,2.00%
1992-05-01,-13.40%
1992-06-01,7.50%
1992-07-01,6.40%
1992-08-01,-9.10%
1992-09-01,-6.30%
1992-10-01,8.00%
1992-11-01,10.30%
1992-12-01,-13.00%
1993-01-01,13.30%
1993-02-01,-14.80%
1993-03-01,5.60%
1993-04-01,-5.70%
1993-05-01,6.40%
1993-06-01,0.10%
1993-07-01,-3.40%
1993-08-01,5.30%
1993-09-01,-1.10%
1993-10-01,2.10%
1993-11-01,-6.50%
1993-12-01,10.60%
1994-01-01,-10.20%
1994-02-01,-7.60%
1994-03-01,14.20%
1994-04-01,3.00%
1994-05-01,15.00%
1994-06-01,-8.20%
1994-07-01,9.60%
1994-08-01,-9.00%
1994-09-01,-0.80%
1994-10-01,-5.60%
1994-11-01,1.70%
1994-12-01,0.60%
1995-01-01,9.30%
1995-02-01,-10.40%
1995-03-01,-5.80%
1995-04-01,2.50%
1995-05-01,-7.70%
1995-06-01,8.90%
1995-07-01,-5.20%
1995-08-01,-2.90%
1995-09-01,16.30%
1995-10-01,-14.10%
1995-11-01,3.70%
1995-12-01,-1.40%
1996-01-01,-12.70%
1996-02-01,13.60%
1996-03-01,15.60%
1996-04-01,-11.40%
1996-05-01,-3.20%
1996-06-01,16.40%
1996-07-01,-5.80%
1996-08-01,13.70%
1996-09-01,-10.30%
1996-10-01,-2.90%
1996-11-01,2.00%
1996-12-01,0.50%
1997-01-01,-4.60%
1997-02-01,11.30%
1997-03-01,1.70%
1997-04-01,-2.20%
1997-05-01,12.60%
1997-06-01,-4.80%
1997-07-01,2.80%
1997-08-01,3.10%
1997-09-01,-6.10%
1997-10-01,10.90%
1997-11-01,0.80%
1997-12-01,-0.70%
1998-01-01,-4.70%
1998-02-01,-7.10%
1998-03-01,16.10%
1998-04-01,6.80%
1998-05-01,-4.80%
1998-06-01,-4.30%
1998-07-01,1.20%
1998-08-01,3.10%
1998-09-01,0.30%
1998-10-01,-1.30%
1998-11-01,-8.60%
1998-12-01,2.90%
1999-01-01,-1.50%
1999-02-01,-2.40%
1999-03-01,3.30%
1999-04-01,11.10%
1999-05-01,0.40%
1999-06-01,-2.70%
1999-07-01,6.00%
1999-08-01,4.10%
1999-09-01,-7.00%
1999-10-01,-2.70%
1999-11-01,4.30%
1999-12-01,2.70%
2000-01-01,11.10%
2000-02-01,-8.10%
2000-03-01,-12.80%
2000-04-01,11.00%
2000-05-01,-7.30%
2000-06-01,5.00%
2000-07-01,5.20%
2000-08-01,-4.10%
2000-09-01,11.90%
2000-10-01,-2.10%
2000-11-01,-5.60%
2000-12-01,0.40%
2001-01-01,1.30%
2001-02-01,14.00%
2001-03-01,-5.10%
2001-04-01,-8.20%
2001-05-01,2.60%
2001-06-01,9.00%
2001-07-01,-3.40%
2001-08-01,2.30%
2001-09-01,-1.60%
2001-10-01,-2.30%
2001-11-01,2.80%
2001-12-01,4.50%
2002-01-01,-5.60%
2002-02-01,7.00%
2002-03-01,2.90%
2002-04-01,6.10%
2002-05-01,1.00%
2002-06-01,-3.00%
2002-07-01,3.00%
2002-08-01,0.50%
2002-09-01,4.20%
2002-10-01,-8.40%
2002-11-01,8.80%
2002-12-01,-1.70%
2003-01-01,-5.20%
2003-02-01,9.00%
2003-03-01,-8.90%
2003-04-01,1.40%
2003-05-01,6.60%
2003-06-01,2.00%
2003-07-01,2.80%
2003-08-01,6.00%
2003-09-01,-11.30%
2003-10-01,8.30%
2003-11-01,-3.90%
2003-12-01,-1.80%
2004-01-01,2.80%
2004-02-01,-7.90%
2004-03-01,0.10%
2004-04-01,8.60%
2004-05-01,5.20%
2004-06-01,-2.30%
2004-07-01,26.30%
2004-08-01,-10.50%
2004-09-01,-6.60%
2004-10-01,-5.40%
2004-11-01,7.10%
2004-12-01,7.00%
2005-01-01,-7.90%
2005-02-01,-13.90%
2005-03-01,12.20%
2005-04-01,12.20%
2005-05-01,-2.40%
2005-06-01,1.60%
2005-07-01,3.60%
2005-08-01,-2.10%
2005-09-01,6.40%
2005-10-01,-6.00%
2005-11-01,3.90%
2005-12-01,-9.60%
2006-01-01,25.80%
2006-02-01,-23.70%
2006-03-01,2.20%
2006-04-01,16.10%
2006-05-01,-8.70%
2006-06-01,11.20%
2006-07-01,1.70%
2006-08-01,-2.80%
2006-09-01,6.90%
2006-10-01,-4.80%
2006-11-01,10.60%
2006-12-01,2.40%
2007-01-01,-8.90%
2007-02-01,7.70%
2007-03-01,-20.50%
2007-04-01,24.40%
2007-05-01,-7.30%
2007-06-01,23.30%
2007-07-01,-2.20%
2007-08-01,-11.00%
2007-09-01,3.80%
2007-10-01,-1.70%
2007-11-01,7.10%
2007-12-01,-9.30%
2008-01-01,0.00%
2008-02-01,-2.60%
2008-03-06,-2.9%
2008-04-07,-1.0%
2008-05-06,-4.5%
2008-06-05,14.5%
2008-07-07,1.1%
2008-08-07,-5.3%
2008-09-08,1.8%
2008-10-06,-13.5%
2008-11-06,13.4%
2008-12-04,-15.7%
2009-01-09,-11.8%
2009-02-05,-3.9%
2009-03-05,-4.6%
2009-04-06,-15.9%
2009-05-06,23.5%
2009-06-04,-5.4%
2009-07-07,14.8%
2009-08-06,1.0%
2009-09-08,-11.4%
2009-10-06,7.2%
2009-11-05,1.6%
2009-12-07,18.0%
2010-01-11,-4.6%
2010-02-04,2.4%
2010-03-04,-4.9%
2010-04-07,-0.5%
2010-05-06,12.2%
2010-06-04,5.4%
2010-07-06,-10.8%
2010-08-05,6.5%
2010-09-08,-3.3%
2010-10-07,-9.2%
2010-11-05,15.3%
2010-12-06,-6.5%
2011-01-10,-11.2%
2011-02-07,2.4%
2011-03-07,-5.1%
2011-04-07,9.9%
2011-05-05,17.2%
2011-06-06,-21.1%
2011-07-06,20.9%
2011-08-05,2.1%
2011-09-08,6.3%
2011-10-06,-10.4%
2011-11-04,-4.9%
2011-12-06,11.9%
2012-01-09,-3.6%
2012-02-07,11.1%
2012-03-07,-12.3%
2012-04-05,7.5%
2012-05-07,4.7%
2012-06-05,-5.2%
2012-07-06,7.4%
2012-08-07,-2.5%
2012-09-07,-2.3%
2012-10-05,7.9%
2012-11-05,-13.2%
2012-12-06,15.0%
2013-01-10,-17.9%
2013-02-07,-11.2%
2013-03-07,1.7%
2013-04-09,1.7%
2013-05-06,8.6%
2013-06-05,10.5%
2013-07-08,4.5%
2013-08-07,-10.3%
2013-09-09,20.7%
2013-10-07,-21.2%
2013-11-06,1.7%
2013-12-05,7.4%
2014-01-09,-6.7%
2014-02-05,-4.1%
2014-03-06,8.5%
2014-04-08,-11.6%
2014-05-07,-3.0%
2014-06-05,1.1%
2014-07-07,13.8%
2014-08-07,13.5%
2014-09-08,11.8%
2014-10-07,-27.3%
2014-11-06,12.7%
2014-12-08,0.7%
2015-01-09,-13.8%
2015-02-06,7.7%
2015-03-06,-12.9%
2015-04-09,-0.9%
2015-05-07,11.6%
2015-06-08,11.6%
2015-07-08,-14.5%
2015-08-07,14.8%
2015-09-09,-0.6%
2015-10-07,-3.7%
2015-11-06,-6.7%
2015-12-08,9.1%
2016-01-08,-19.6%
2016-02-08,11.3%
2016-03-08,-9.8%
2016-04-07,15.5%
2016-05-05,-7.0%
2016-06-08,-0.3%
2016-07-07,-1.9%
2016-08-08,-5.5%
2016-09-08,0.8%
2016-10-06,10.4%
2016-11-08,-7.0%
2016-12-08,8.7%
2017-01-10,-0.1%
2017-02-07,-6.6%
2017-03-08,5.4%
2017-04-06,-2.5%
2017-05-09,-5.8%
2017-06-07,-0.2%
2017-07-06,8.9%
2017-08-09,2.5%
2017-09-07,-3.5%
2017-10-10,-5.5%
2017-11-08,3.8%
2017-12-07,3.5%
2018-01-10,-7.7%
2018-02-07,4.8%
2018-03-08,5.6%
2018-04-10,-2.6%
2018-05-09,3.1%
2018-06-06,-4.6%
2018-07-10,4.7%
2018-08-08,-2.3%
2018-09-06,-0.1%
2018-10-10,0.4%
2018-11-06,0.4%
2018-12-10,-0.2%
2019-01-10,2.6%
2019-02-06,6.0%
2019-03-07,-5.5%
2019-04-08,-5.7%
2019-05-10,2.1%
2019-06-10,14.7%
2019-07-09,-13.0%
2019-08-09,-3.7%
2019-09-10,3.0%
2019-10-08,6.1%
2019-11-08,-6.5%
2019-12-09,-1.5%
2020-01-09,-2.4%
2020-02-10,7.4%
2020-03-09,4.0%
2020-04-08,-7.3%
2020-05-08,-13.2%
2020-05-27,-17.1%
2020-06-29,20.2%
2020-07-31,6.2%
2020-08-31,-3.0%
2020-10-01,1.7%
