Date,Value
1991-02-01,3.20%
1991-03-01,3.20%
1991-04-01,3.10%
1991-05-01,3.00%
1991-06-01,3.00%
1991-07-01,3.10%
1991-08-01,3.10%
1991-09-01,3.00%
1991-10-01,2.80%
1991-11-01,2.50%
1991-12-01,2.30%
1992-01-01,2.30%
1992-02-01,2.10%
1992-03-01,2.30%
1992-04-01,2.30%
1992-05-01,2.50%
1992-06-01,2.50%
1992-07-01,2.50%
1992-08-01,2.20%
1992-09-01,2.20%
1992-10-01,2.20%
1992-11-01,2.10%
1992-12-01,2.10%
1993-01-01,2.00%
1993-02-01,1.70%
1993-03-01,1.70%
1993-04-01,1.60%
1993-05-01,1.40%
1993-06-01,1.20%
1993-07-01,1.20%
1993-08-01,1.20%
1993-09-01,1.20%
1993-10-01,1.10%
1993-11-01,1.10%
1993-12-01,0.90%
1994-01-01,0.80%
1994-02-01,0.90%
1994-03-01,0.90%
1994-04-01,0.90%
1994-05-01,0.90%
1994-06-01,1.00%
1994-07-01,0.80%
1994-08-01,0.80%
1994-09-01,0.80%
1994-10-01,0.60%
1994-11-01,0.50%
1994-12-01,0.50%
1995-01-01,0.50%
1995-02-01,0.30%
1995-03-01,0.20%
1995-04-01,0.10%
1995-05-01,-0.10%
1995-06-01,-0.20%
1995-07-01,-0.20%
1995-08-01,-0.20%
1995-09-01,-0.30%
1995-10-01,0.20%
1995-11-01,0.10%
1995-12-01,0.10%
1996-01-01,0.10%
1996-02-01,-0.20%
1996-03-01,0.00%
1996-04-01,0.00%
1996-05-01,0.10%
1996-06-01,0.10%
1996-07-01,0.20%
1996-08-01,0.30%
1996-09-01,0.20%
1996-10-01,0.20%
1996-11-01,0.20%
1996-12-01,0.40%
1997-01-01,0.30%
1997-02-01,0.50%
1997-03-01,0.40%
1997-04-01,0.50%
1997-05-01,2.00%
1997-06-01,2.10%
1997-07-01,2.00%
1997-08-01,2.00%
1997-09-01,2.10%
1997-10-01,2.40%
1997-11-01,2.40%
1997-12-01,2.20%
1998-01-01,2.20%
1998-02-01,2.00%
1998-03-01,1.80%
1998-04-01,1.80%
1998-05-01,0.20%
1998-06-01,0.00%
1998-07-01,0.00%
1998-08-01,-0.10%
1998-09-01,-0.10%
1998-10-01,-0.50%
1998-11-01,-0.40%
1998-12-01,-0.30%
1999-01-01,-0.30%
1999-02-01,-0.10%
1999-03-01,-0.10%
1999-04-01,-0.10%
1999-05-01,-0.10%
1999-06-01,0.00%
1999-07-01,0.00%
1999-08-01,0.00%
1999-09-01,0.00%
1999-10-01,0.00%
1999-11-01,-0.10%
1999-12-01,-0.20%
2000-01-01,-0.10%
2000-02-01,-0.30%
2000-03-01,-0.10%
2000-04-01,-0.30%
2000-05-01,-0.40%
2000-06-01,-0.20%
2000-07-01,-0.30%
2000-08-01,-0.30%
2000-09-01,-0.30%
2000-10-01,-0.50%
2000-11-01,-0.60%
2000-12-01,-0.50%
2001-01-01,-0.60%
2001-02-01,-0.80%
2001-03-01,-0.80%
2001-04-01,-0.90%
2001-05-01,-0.80%
2001-06-01,-1.00%
2001-07-01,-0.90%
2001-08-01,-0.90%
2001-09-01,-0.90%
2001-10-01,-0.80%
2001-11-01,-0.70%
2001-12-01,-0.80%
2002-01-01,-0.90%
2002-02-01,-0.80%
2002-03-01,-0.80%
2002-04-01,-0.70%
2002-05-01,-0.90%
2002-06-01,-0.80%
2002-07-01,-0.80%
2002-08-01,-0.80%
2002-09-01,-0.90%
2002-10-01,-0.90%
2002-11-01,-0.90%
2002-12-01,-0.80%
2003-01-01,-0.70%
2003-02-01,-0.80%
2003-03-01,-0.70%
2003-04-01,-0.60%
2003-05-01,-0.40%
2003-06-01,-0.40%
2003-07-01,-0.40%
2003-08-01,-0.20%
2003-09-01,-0.10%
2003-10-01,-0.10%
2003-11-01,0.10%
2003-12-01,-0.10%
2004-01-01,0.00%
2004-02-01,-0.10%
2004-03-01,0.00%
2004-04-01,-0.10%
2004-05-01,-0.20%
2004-06-01,-0.30%
2004-07-01,-0.10%
2004-08-01,-0.20%
2004-09-01,-0.20%
2004-10-01,0.00%
2004-11-01,-0.10%
2004-12-01,-0.20%
2005-01-01,-0.20%
2005-02-01,-0.30%
2005-03-01,-0.40%
2005-04-01,-0.30%
2005-05-01,-0.20%
2005-06-01,0.00%
2005-07-01,-0.20%
2005-08-01,-0.20%
2005-09-01,-0.10%
2005-10-01,-0.10%
2005-11-01,0.00%
2005-12-01,0.10%
2006-01-01,0.10%
2006-02-01,-0.10%
2006-03-01,0.00%
2006-04-01,0.10%
2006-05-01,-0.10%
2006-06-01,0.00%
2006-07-01,0.20%
2006-08-01,0.20%
2006-09-01,0.30%
2006-10-01,0.20%
2006-11-01,0.10%
2006-12-01,0.20%
2007-01-01,0.10%
2007-02-01,0.00%
2007-03-01,-0.10%
2007-04-01,-0.30%
2007-05-01,-0.10%
2007-06-01,-0.10%
2007-07-01,-0.10%
2007-08-01,-0.10%
2007-09-01,-0.10%
2007-10-01,-0.10%
2007-11-01,0.10%
2007-12-01,0.40%
2008-01-01,0.80%
2008-02-28,0.8%
2008-03-27,1.0%
2008-04-24,1.2%
2008-06-26,1.5%
2008-07-24,1.9%
2008-08-28,2.4%
2008-09-25,2.4%
2008-10-30,2.3%
2008-11-27,1.9%
2008-12-25,1.0%
2009-01-29,0.2%
2009-02-26,0.0%
2009-03-26,0.0%
2009-04-30,-0.1%
2009-05-28,-0.1%
2009-06-25,-1.1%
2009-07-30,-1.7%
2009-08-27,-2.2%
2009-09-28,-2.4%
2009-10-29,-2.3%
2009-11-26,-2.2%
2009-12-24,-1.7%
2010-01-28,-1.3%
2010-02-25,-1.3%
2010-03-25,-1.2%
2010-04-29,-1.2%
2010-05-27,-1.5%
2010-06-24,-1.2%
2010-07-29,-1.0%
2010-08-26,-1.1%
2010-09-30,-1.0%
2010-10-28,-1.1%
2010-11-25,-0.6%
2010-12-27,-0.5%
2011-01-27,-0.4%
2011-02-24,-0.2%
2011-03-24,-0.3%
2011-04-27,-0.1%
2011-05-26,0.6%
2011-06-30,0.6%
2011-07-28,0.4%
2011-08-25,0.1%
2011-09-29,0.2%
2011-10-27,0.2%
2011-11-24,-0.1%
2011-12-27,-0.2%
2012-01-26,-0.1%
2012-03-01,-0.1%
2012-03-29,0.1%
2012-04-26,0.2%
2012-05-24,0.2%
2012-06-28,-0.1%
2012-07-26,-0.2%
2012-08-30,-0.3%
2012-09-27,-0.3%
2012-10-25,-0.1%
2012-11-29,0.0%
2012-12-27,-0.1%
2013-01-24,-0.2%
2013-02-28,-0.2%
2013-03-28,-0.3%
2013-04-25,-0.5%
2013-05-30,-0.4%
2013-06-27,0.0%
2013-07-25,0.4%
2013-08-29,0.7%
2013-09-26,0.8%
2013-10-24,0.7%
2013-11-28,0.9%
2013-12-26,1.2%
2014-01-30,1.3%
2014-02-27,1.3%
2014-03-27,1.3%
2014-04-24,1.3%
2014-05-29,3.2%
2014-06-26,3.4%
2014-07-24,3.3%
2014-08-28,3.3%
2014-09-25,3.1%
2014-10-30,3.0%
2014-11-27,2.9%
2014-12-25,2.7%
2015-01-29,2.5%
2015-02-26,2.2%
2015-03-26,2.0%
2015-04-30,2.2%
2015-05-28,0.3%
2015-06-25,0.1%
2015-07-30,0.1%
2015-08-27,0.0%
2015-09-24,-0.1%
2015-10-29,-0.1%
2015-11-26,-0.1%
2015-12-24,0.1%
2016-01-28,0.1%
2016-02-25,0.0%
2016-03-24,0.0%
2016-04-27,-0.3%
2016-05-26,-0.3%
2016-06-30,-0.4%
2016-07-28,-0.5%
2016-08-25,-0.5%
2016-09-29,-0.5%
2016-10-27,-0.5%
2016-11-24,-0.4%
2016-12-26,-0.4%
2017-01-26,-0.2%
2017-03-02,0.1%
2017-03-30,0.2%
2017-04-27,0.2%
2017-05-25,0.3%
2017-06-29,0.4%
2017-07-27,0.4%
2017-08-24,0.5%
2017-09-28,0.7%
2017-10-26,0.7%
2017-11-30,0.8%
2017-12-25,0.9%
2018-01-25,0.9%
2018-02-22,0.9%
2018-03-22,1.0%
2018-04-19,0.9%
2018-05-17,0.7%
2018-06-21,0.7%
2018-07-19,0.8%
2018-08-23,0.8%
2018-09-20,0.9%
2018-10-18,1.0%
2018-11-21,1.0%
2018-12-20,0.9%
2019-01-17,0.7%
2019-02-21,0.8%
2019-03-21,0.7%
2019-04-18,0.8%
2019-05-23,0.9%
2019-06-20,0.8%
2019-07-18,0.6%
2019-08-22,0.6%
2019-09-19,0.5%
2019-10-17,0.3%
2019-11-21,0.4%
2019-12-19,0.5%
2020-01-23,0.7%
2020-02-20,0.8%
2020-03-18,0.6%
2020-04-23,0.4%
2020-05-21,-0.2%
2020-06-18,-0.2%
2020-07-20,0.0%
2020-08-20,0.0%
