Date,Value
2007-08-01,2.70%
2007-09-01,-4.20%
2007-10-01,-0.90%
2007-11-01,0.70%
2007-12-01,2.90%
2008-01-01,1.50%
2008-02-01,-1.00%
2008-03-01,-2.10%
2008-04-01,-1.30%
2008-05-01,0.20%
2008-06-01,-0.50%
2008-07-01,-0.80%
2008-08-01,-1.50%
2008-09-01,-3.50%
2008-10-01,-0.60%
2008-11-01,-4.60%
2008-12-01,-0.90%
2009-01-01,-4.90%
2009-02-01,-4.60%
2009-03-01,-0.70%
2009-04-01,-2.10%
2009-05-01,1.00%
2009-06-01,1.40%
2009-07-01,-0.70%
2009-08-01,4.30%
2009-09-01,-2.40%
2009-10-01,0.50%
2009-11-01,0.40%
2009-12-01,0.00%
2010-01-01,0.30%
2010-02-01,1.60%
2010-03-01,1.60%
2010-04-01,-1.20%
2010-05-01,3.40%
2010-06-01,-1.10%
2010-07-01,-0.70%
2010-08-01,0.30%
2010-09-01,-1.20%
2010-10-01,2.90%
2010-11-01,-2.10%
2010-12-01,-2.30%
2011-01-01,-2.50%
2011-02-01,1.90%
2011-03-01,0.40%
2011-04-01,2.30%
2011-05-01,-3.60%
2011-06-01,1.90%
2011-07-01,-1.80%
2011-08-01,4.80%
2011-09-01,-0.10%
2011-10-01,-1.10%
2011-11-01,0.20%
2011-12-01,3.70%
2012-01-01,3.50%
2012-02-01,-4.50%
2012-03-01,1.70%
2012-04-01,-4.60%
2012-05-01,1.20%
2012-06-01,0.70%
2012-07-01,-0.70%
2012-08-01,5.70%
2012-09-01,-12.40%
2012-10-01,9.10%
2012-11-01,0.10%
2012-12-01,0.80%
2013-01-01,1.20%
2013-02-01,-0.40%
2013-03-01,4.50%
2013-04-01,-4.70%
2013-05-01,2.10%
2013-06-01,3.50%
2013-07-01,3.00%
2013-08-01,-6.70%
2013-09-01,0.50%
2013-10-01,3.20%
2013-11-01,-1.30%
2013-12-01,3.50%
2014-01-01,-3.70%
2014-02-01,-1.80%
2014-03-01,1.80%
2014-04-01,1.80%
2014-05-01,-0.80%
2014-06-01,0.60%
2014-07-01,0.70%
2014-08-01,24.90%
2014-09-25,-19.00%
2014-10-28,-1.5%
2014-11-26,-0.6%
2014-12-23,-0.1%
2015-01-27,-3.2%
2015-02-26,3.0%
2015-03-25,-1.0%
2015-04-24,2.6%
2015-05-26,0.2%
2015-06-23,-2.1%
2015-07-27,3.8%
2015-08-26,1.0%
2015-09-24,-1.0%
2015-10-27,-2.0%
2015-11-25,3.2%
2015-12-23,-1.5%
2016-01-28,-2.9%
2016-02-25,4.5%
2016-03-24,-1.9%
2016-04-26,-1.0%
2016-05-26,3.7%
2016-06-24,-0.9%
2016-07-27,-3.9%
2016-08-25,3.8%
2016-09-28,-1.0%
2016-10-27,0.7%
2016-11-23,5.2%
2016-12-22,-6.6%
2017-01-27,1.7%
2017-02-27,1.5%
2017-03-24,2.1%
2017-04-27,0.1%
2017-05-26,-0.8%
2017-06-26,-0.6%
2017-07-27,6.7%
2017-08-25,-7.8%
2017-09-27,2.2%
2017-10-25,2.0%
2017-11-22,-0.8%
2017-12-22,1.0%
2018-01-26,2.2%
2018-02-27,-2.7%
2018-03-23,2.5%
2018-04-26,2.8%
2018-05-25,-1.9%
2018-06-27,-1.5%
2018-07-26,1.5%
2018-08-24,-1.0%
2018-09-27,2.6%
2018-10-25,-0.6%
2018-11-21,-1.2%
2018-12-21,-0.1%
2019-02-21,1.8%
2019-03-13,0.7%
2019-04-02,-1.9%
2019-04-25,2.3%
2019-05-24,-2.5%
2019-06-26,-0.6%
2019-07-25,3.1%
2019-08-26,1.4%
2019-09-27,-0.6%
2019-10-03,-0.6%
2019-10-24,-1.2%
2019-11-04,-1.3%
2019-11-27,0.1%
2019-12-05,0.0%
2019-12-23,0.8%
2020-01-07,0.7%
2020-01-28,-2.5%
2020-02-04,-2.4%
2020-02-27,3.6%
2020-03-05,3.7%
2020-03-25,0.1%
2020-04-02,0.1%
2020-04-24,-15.8%
2020-05-04,-16.0%
2020-05-28,-16.2%
2020-06-03,-16.6%
2020-06-25,15.5%
2020-07-02,15.3%
2020-07-27,9.2%
2020-08-04,9.5%
2020-08-26,9.9%
2020-09-02,10.1%
