Date,Value
1985-08-01,1.50%
1985-09-01,-1.00%
1985-10-01,-0.90%
1985-11-01,1.10%
1985-12-01,-0.10%
1986-01-01,-0.10%
1986-02-01,0.00%
1986-03-01,-0.10%
1986-04-01,-0.10%
1986-05-01,0.00%
1986-06-01,-0.10%
1986-07-01,0.50%
1986-08-01,0.10%
1986-09-01,-2.60%
1986-10-01,3.60%
1986-11-01,-1.50%
1986-12-01,-1.40%
1987-01-01,2.80%
1987-02-01,-0.80%
1987-03-01,-0.20%
1987-04-01,1.50%
1987-05-01,-1.20%
1987-06-01,-1.50%
1987-07-01,3.70%
1987-08-01,0.90%
1987-09-01,0.50%
1987-10-01,1.50%
1987-11-01,1.60%
1987-12-01,0.40%
1988-01-01,1.10%
1988-02-01,0.70%
1988-03-01,2.90%
1988-04-01,-2.10%
1988-05-01,2.70%
1988-06-01,-0.90%
1988-07-01,0.20%
1988-08-01,0.40%
1988-09-01,0.50%
1988-10-01,1.70%
1988-11-01,-1.40%
1988-12-01,2.00%
1989-01-01,0.90%
1989-02-01,1.10%
1989-03-01,-0.80%
1989-04-01,3.60%
1989-05-01,-1.60%
1989-06-01,-0.10%
1989-07-01,1.50%
1989-08-01,-2.20%
1989-09-01,2.00%
1989-10-01,-0.60%
1989-11-01,-0.70%
1989-12-01,1.00%
1990-01-01,0.40%
1990-02-01,-0.90%
1990-03-01,0.90%
1990-04-01,1.90%
1990-05-01,0.00%
1990-06-01,0.80%
1990-07-01,0.20%
1990-08-01,1.00%
1990-09-01,0.60%
1990-10-01,-0.60%
1990-11-01,1.90%
1990-12-01,-0.60%
1991-01-01,0.00%
1991-02-01,0.80%
1991-03-01,0.20%
1991-04-01,-1.00%
1991-05-01,0.50%
1991-06-01,0.90%
1991-07-01,-3.00%
1991-08-01,2.40%
1991-09-01,-1.40%
1991-10-01,-0.10%
1991-11-01,-0.70%
1991-12-01,0.70%
1992-01-01,-1.40%
1992-02-01,-0.90%
1992-03-01,-0.40%
1992-04-01,-1.50%
1992-05-01,-0.30%
1992-06-01,-2.40%
1992-07-01,2.30%
1992-08-01,-0.40%
1992-09-01,-3.10%
1992-10-01,4.20%
1992-11-01,-3.30%
1992-12-01,-1.40%
1993-01-01,-0.50%
1993-02-01,1.70%
1993-03-01,1.10%
1993-04-01,-4.00%
1993-05-01,1.80%
1993-06-01,1.30%
1993-07-01,-1.70%
1993-08-01,0.40%
1993-09-01,-0.80%
1993-10-01,0.00%
1993-11-01,-1.30%
1993-12-01,-0.10%
1994-01-01,-0.80%
1994-02-01,-1.20%
1994-03-01,1.70%
1994-04-01,0.90%
1994-05-01,1.10%
1994-06-01,-0.40%
1994-07-01,1.20%
1994-08-01,0.90%
1994-09-01,0.80%
1994-10-01,-0.60%
1994-11-01,1.00%
1994-12-01,0.60%
1995-01-01,0.60%
1995-02-01,-2.60%
1995-03-01,2.10%
1995-04-01,1.00%
1995-05-01,1.20%
1995-06-01,-1.90%
1995-07-01,0.30%
1995-08-01,-1.60%
1995-09-01,0.90%
1995-10-01,-0.90%
1995-11-01,1.30%
1995-12-01,0.80%
1996-01-01,1.20%
1996-02-01,-1.70%
1996-03-01,0.20%
1996-04-01,-0.20%
1996-05-01,0.20%
1996-06-01,0.80%
1996-07-01,0.10%
1996-08-01,0.70%
1996-09-01,0.50%
1996-10-01,1.10%
1996-11-01,0.40%
1996-12-01,0.40%
1997-01-01,0.90%
1997-02-01,1.30%
1997-03-01,0.30%
1997-04-01,0.60%
1997-05-01,-2.60%
1997-06-01,2.80%
1997-07-01,-0.60%
1997-08-01,0.60%
1997-09-01,-0.50%
1997-10-01,-0.80%
1997-11-01,-0.70%
1997-12-01,-1.30%
1998-01-01,-0.90%
1998-02-01,1.40%
1998-03-01,-2.60%
1998-04-01,-2.00%
1998-05-01,-0.60%
1998-06-01,-0.90%
1998-07-01,0.10%
1998-08-01,-0.20%
1998-09-01,-2.10%
1998-10-01,1.50%
1998-11-01,-0.60%
1998-12-01,-0.40%
1999-01-01,-0.20%
1999-02-01,1.20%
1999-03-01,0.00%
1999-04-01,1.70%
1999-05-01,-2.20%
1999-06-01,1.90%
1999-07-01,-0.90%
1999-08-01,0.80%
1999-09-01,0.50%
1999-10-01,0.80%
1999-11-01,0.10%
1999-12-01,1.30%
2000-01-01,-0.20%
2000-02-01,0.00%
2000-03-01,-0.30%
2000-04-01,1.70%
2000-05-01,1.30%
2000-06-01,-0.40%
2000-07-01,1.50%
2000-08-01,-0.60%
2000-09-01,1.40%
2000-10-01,-2.00%
2000-11-01,1.60%
2000-12-01,0.40%
2001-01-01,1.20%
2001-02-01,-4.20%
2001-03-01,1.20%
2001-04-01,-1.70%
2001-05-01,-1.00%
2001-06-01,-2.00%
2001-07-01,-1.20%
2001-08-01,-1.60%
2001-09-01,-1.10%
2001-10-01,-2.10%
2001-11-01,-0.10%
2001-12-01,-1.70%
2002-01-01,1.10%
2002-02-01,-0.70%
2002-03-01,1.60%
2002-04-01,0.80%
2002-05-01,-0.60%
2002-06-01,4.30%
2002-07-01,-1.10%
2002-08-01,0.70%
2002-09-01,0.30%
2002-10-01,0.70%
2002-11-01,0.10%
2002-12-01,-0.40%
2003-01-01,-0.10%
2003-02-01,0.50%
2003-03-01,-0.40%
2003-04-01,0.60%
2003-05-01,-1.30%
2003-06-01,1.40%
2003-07-01,-0.80%
2003-08-01,0.70%
2003-09-01,-1.30%
2003-10-01,2.90%
2003-11-01,1.70%
2003-12-01,-0.20%
2004-01-01,-0.10%
2004-02-01,1.60%
2004-03-01,-0.20%
2004-04-01,-0.50%
2004-05-01,1.70%
2004-06-01,0.00%
2004-07-01,0.30%
2004-08-01,1.20%
2004-09-01,-1.10%
2004-10-01,0.20%
2004-11-01,-1.50%
2004-12-01,1.00%
2005-01-01,-1.30%
2005-02-01,2.30%
2005-03-01,-0.20%
2005-04-01,0.40%
2005-05-01,0.50%
2005-06-01,-0.70%
2005-07-01,0.30%
2005-08-01,-0.80%
2005-09-01,0.10%
2005-10-01,0.90%
2005-11-01,-0.50%
2005-12-01,1.60%
2006-01-01,0.20%
2006-02-01,0.40%
2006-03-01,-0.10%
2006-04-01,0.60%
2006-05-01,2.00%
2006-06-01,-1.40%
2006-07-01,1.30%
2006-08-01,0.40%
2006-09-01,0.40%
2006-10-01,0.00%
2006-11-01,0.80%
2006-12-01,0.40%
2007-01-01,0.30%
2007-02-01,-1.10%
2007-03-01,0.60%
2007-04-01,-0.60%
2007-05-01,-0.10%
2007-06-01,-0.40%
2007-07-01,1.20%
2007-08-01,-0.40%
2007-09-01,3.40%
2007-10-01,-1.40%
2007-11-01,1.60%
2007-12-01,-1.60%
2008-01-01,1.40%
2008-02-27,-2.0%
2008-03-13,-2.2%
2008-03-30,-1.2%
2008-04-17,1.6%
2008-04-29,-3.1%
2008-05-16,-3.4%
2008-05-29,-0.3%
2008-06-13,-0.2%
2008-06-26,2.9%
2008-07-11,2.8%
2008-07-29,-2.0%
2008-08-12,-2.2%
2008-08-28,0.9%
2008-09-12,1.3%
2008-09-29,-3.5%
2008-10-15,-3.5%
2008-10-28,1.2%
2008-11-13,1.1%
2008-11-27,-3.1%
2008-12-12,-3.1%
2008-12-25,-8.1%
2009-01-19,-8.5%
2009-01-29,-9.6%
2009-02-16,-9.8%
2009-02-26,-10.0%
2009-03-13,-10.2%
2009-03-29,-9.4%
2009-04-15,-9.4%
2009-04-29,1.6%
2009-05-19,1.6%
2009-05-28,5.2%
2009-06-12,5.9%
2009-06-28,5.9%
2009-07-13,5.7%
2009-07-29,2.4%
2009-08-12,2.3%
2009-08-30,1.9%
2009-09-14,2.1%
2009-09-29,1.8%
2009-10-15,1.6%
2009-10-28,1.4%
2009-11-13,2.1%
2009-11-29,0.5%
2009-12-14,0.5%
2009-12-27,2.6%
2010-01-18,2.2%
2010-01-28,2.2%
2010-02-15,1.9%
2010-02-25,2.5%
2010-03-12,2.7%
2010-03-29,-0.9%
2010-04-15,-0.6%
2010-04-29,0.3%
2010-05-19,1.2%
2010-05-30,1.3%
2010-06-14,1.3%
2010-06-28,-0.1%
2010-07-13,0.1%
2010-07-29,-1.5%
2010-08-12,-1.1%
2010-08-30,0.3%
2010-09-14,-0.2%
2010-09-29,-0.3%
2010-10-15,-0.5%
2010-10-28,-1.9%
2010-11-15,-1.6%
2010-11-29,-1.8%
2010-12-14,-2.0%
2010-12-27,1.0%
2011-01-18,1.0%
2011-01-30,3.1%
2011-02-15,3.3%
2011-02-27,2.4%
2011-03-14,1.3%
2011-03-29,0.4%
2011-04-15,1.8%
2011-04-27,-15.3%
2011-05-19,-15.5%
2011-05-30,1.0%
2011-06-14,1.6%
2011-06-28,5.7%
2011-07-13,6.2%
2011-07-28,3.9%
2011-08-12,3.8%
2011-08-30,0.6%
2011-09-14,0.4%
2011-09-29,0.8%
2011-10-17,0.6%
2011-10-27,-4.0%
2011-11-14,-3.3%
2011-11-29,2.4%
2011-12-14,2.2%
2011-12-27,-2.6%
2012-01-18,-2.7%
2012-01-30,4.0%
2012-02-14,3.8%
2012-02-28,2.0%
2012-03-14,1.9%
2012-03-29,-1.2%
2012-04-17,-1.6%
2012-04-26,1.0%
2012-05-17,1.3%
2012-05-30,0.2%
2012-06-14,-0.2%
2012-06-28,-3.1%
2012-07-13,-3.4%
2012-07-29,-0.1%
2012-08-10,0.4%
2012-08-30,-1.2%
2012-09-14,-1.0%
2012-09-27,-1.3%
2012-10-15,-1.6%
2012-10-29,-4.1%
2012-11-13,-4.1%
2012-11-29,1.8%
2012-12-14,1.6%
2012-12-27,-1.7%
2013-01-18,-1.4%
2013-01-30,2.5%
2013-02-15,2.4%
2013-02-27,1.0%
2013-03-14,0.3%
2013-03-28,-0.1%
2013-04-15,0.6%
2013-04-29,0.2%
2013-05-30,1.7%
2013-06-18,0.9%
2013-06-27,2.0%
2013-07-12,1.9%
2013-07-29,-3.3%
2013-08-12,-3.1%
2013-08-29,3.2%
2013-09-13,3.4%
2013-09-29,-0.7%
2013-10-15,-0.9%
2013-10-29,1.5%
2013-11-28,0.5%
2013-12-13,1.0%
2013-12-26,0.1%
2014-01-20,-0.1%
2014-01-30,1.1%
2014-02-17,0.9%
2014-02-27,4.0%
2014-03-14,3.8%
2014-03-30,-2.3%
2014-04-16,-2.3%
2014-04-29,0.3%
2014-05-16,0.7%
2014-05-29,-2.5%
2014-06-13,-2.8%
2014-06-29,0.5%
2014-07-14,0.7%
2014-07-29,-3.3%
2014-08-12,-3.4%
2014-08-28,0.2%
2014-09-12,0.4%
2014-09-29,-1.5%
2014-10-15,-1.9%
2014-10-28,2.7%
2014-11-13,2.9%
2014-11-27,0.2%
2014-12-12,0.4%
2014-12-25,-0.6%
2015-01-19,-0.5%
2015-01-29,1.0%
2015-02-16,0.8%
2015-02-26,4.0%
2015-03-13,3.7%
2015-03-29,-3.4%
2015-04-15,-3.1%
2015-04-29,-0.3%
2015-05-18,-0.8%
2015-05-28,1.0%
2015-06-12,1.2%
2015-06-28,-2.2%
2015-07-13,-2.1%
2015-07-29,0.8%
2015-08-12,1.1%
2015-08-30,-0.6%
2015-09-14,-0.8%
2015-09-29,-0.5%
2015-10-15,-1.2%
2015-10-28,1.0%
2015-11-13,1.1%
2015-11-29,1.4%
2015-12-14,1.4%
2015-12-27,-1.0%
2016-01-18,-0.9%
2016-01-28,-1.4%
2016-02-15,-1.7%
2016-02-28,3.7%
2016-03-15,3.7%
2016-03-29,-6.2%
2016-04-15,-5.2%
2016-04-27,3.6%
2016-05-17,3.8%
2016-05-30,0.3%
2016-06-14,0.5%
2016-06-29,-2.3%
2016-07-13,-2.6%
2016-07-28,1.9%
2016-08-15,2.3%
2016-08-30,0.0%
2016-09-14,-0.4%
2016-09-29,1.5%
2016-10-17,1.3%
2016-10-30,0.0%
2016-11-14,0.6%
2016-11-29,0.1%
2016-12-14,0.0%
2016-12-27,1.5%
2017-01-17,1.5%
2017-01-30,0.5%
2017-02-14,0.7%
2017-02-27,-0.8%
2017-03-15,-0.4%
2017-03-30,2.0%
2017-04-14,3.2%
2017-04-27,-2.1%
2017-05-17,-1.9%
2017-05-30,4.0%
2017-06-14,4.0%
2017-06-29,-3.3%
2017-07-14,-3.6%
2017-07-30,1.6%
2017-08-15,2.2%
2017-08-30,-0.8%
2017-09-14,-0.8%
2017-09-28,2.1%
2017-10-16,2.0%
2017-10-30,-1.1%
2017-11-15,-1.0%
2017-11-29,0.5%
2017-12-14,0.5%
2017-12-27,0.6%
2018-01-18,0.5%
2018-01-30,2.7%
2018-02-15,2.9%
2018-02-27,-6.6%
2018-03-16,-6.8%
2018-03-29,4.1%
2018-04-17,0.0%
2018-04-26,1.2%
2018-05-16,1.4%
2018-05-30,0.3%
2018-06-14,0.5%
2018-06-28,-0.2%
2018-07-13,-0.2%
2018-07-30,-2.1%
2018-08-14,-1.8%
2018-08-30,-0.1%
2018-09-14,-0.2%
2018-09-27,0.7%
2018-10-15,0.2%
2018-10-30,-1.1%
2018-11-14,-0.4%
2018-11-29,2.9%
2018-12-14,2.9%
2018-12-27,-1.1%
2019-01-18,-1.0%
2019-01-30,-0.1%
2019-02-15,-0.1%
2019-02-27,-3.7%
2019-03-18,-3.4%
2019-03-28,1.4%
2019-04-17,0.7%
2019-04-25,-0.9%
2019-05-20,-0.6%
2019-05-30,0.6%
2019-06-14,0.6%
2019-06-27,2.3%
2019-07-12,2.0%
2019-07-29,-3.6%
2019-08-15,-3.3%
2019-08-29,1.3%
2019-09-13,1.3%
2019-09-29,-1.2%
2019-10-15,-1.2%
2019-10-30,1.4%
2019-11-15,1.7%
2019-11-28,-4.2%
2019-12-13,-4.5%
2019-12-26,-0.9%
2020-01-20,-1.0%
2020-01-30,1.3%
2020-02-17,1.2%
2020-02-27,0.8%
2020-03-17,1.0%
2020-03-30,0.4%
2020-04-17,-0.3%
2020-04-29,-3.7%
2020-05-19,-3.7%
2020-05-28,-9.1%
2020-06-12,-9.8%
2020-06-29,-8.4%
2020-07-14,-8.9%
2020-07-30,2.7%
2020-08-17,1.9%
