Date,Value
2003-11-01,-0.70%
2003-12-01,-3.20%
2004-01-01,-15.60%
2004-03-01,-27.80%
2004-04-01,-42.20%
2004-05-01,-35.70%
2004-06-01,-22.00%
2004-07-01,-19.40%
2004-08-01,-12.90%
2004-09-01,-14.90%
2004-10-01,-20.80%
2004-11-01,-21.10%
2004-12-01,-16.80%
2005-01-01,-8.30%
2005-03-01,-12.60%
2005-04-01,-19.90%
2005-05-01,-48.00%
2005-06-01,-56.70%
2005-07-01,-48.80%
2005-08-01,-43.20%
2005-09-01,-32.10%
2005-10-01,-37.50%
2005-11-01,-54.90%
2005-12-01,-66.20%
2006-01-01,-61.70%
2006-03-01,-62.00%
2006-04-01,-51.00%
2006-05-01,-32.40%
2006-06-01,-31.30%
2006-07-01,-32.20%
2006-08-01,-31.10%
2006-09-01,-33.90%
2006-10-01,-28.90%
2006-11-01,-21.70%
2006-12-01,-14.00%
2007-01-01,-7.70%
2007-03-01,-5.90%
2007-04-01,-12.50%
2007-05-01,-19.40%
2007-06-01,-48.30%
2007-07-01,-37.20%
2007-08-01,-38.50%
2007-09-01,-33.80%
2007-10-01,-26.50%
2007-11-01,-12.90%
2007-12-01,-19.60%
2008-01-01,-24.90%
2008-02-26,-43.90
2008-04-29,-54.80
2008-05-26,-49.70
2008-06-29,-38.70
2008-07-30,-43.20
2008-08-26,-20.50
2008-09-29,1.60
2008-10-29,-42.30
2008-11-26,-43.00
2008-12-17,-35.00
2009-02-25,-41.20
2009-03-30,-39.30
2009-04-28,-14.50
2009-05-26,1.90
2009-06-29,5.50
2009-07-28,18.70
2009-08-30,34.20
2009-09-29,49.10
2009-10-27,48.20
2009-11-25,43.40
2009-12-16,38.50
2010-02-24,50.10
2010-03-30,42.50
2010-04-27,49.50
2010-05-30,48.20
2010-06-27,40.20
2010-07-27,27.90
2010-08-29,16.40
2010-09-29,13.50
2010-10-26,23.70
2010-11-28,33.20
2010-12-15,29.50
2011-02-27,34.50
2011-03-30,-8.70
2011-04-26,14.20
2011-05-30,38.30
2011-06-29,46.50
2011-07-26,47.60
2011-08-30,34.40
2011-09-29,30.30
2011-10-25,13.20
2011-11-27,18.30
2011-12-18,16.90
2012-02-28,28.00
2012-03-28,33.80
2012-04-29,35.80
2012-05-30,27.10
2012-06-27,12.60
2012-07-30,15.1%
2012-07-30,15.1%
2012-08-29,19.5%
2012-09-26,17.0%
2012-10-25,17.2%
2012-11-28,26.4%
2012-12-19,22.7%
2013-02-27,39.4%
2013-03-26,34.6%
2013-04-29,32.3%
2013-05-30,41.8%
2013-06-26,50.1%
2013-07-30,52.8%
2013-08-28,48.1%
2013-09-29,54.1%
2013-10-30,53.2%
2013-11-27,60.5%
2013-12-17,64.1%
2014-02-27,70.8%
2014-03-30,67.3%
2014-04-29,64.8%
2014-05-27,53.5%
2014-06-29,42.8%
2014-07-24,39.7%
2014-08-28,24.4%
2014-09-29,13.4%
2014-10-28,26.5%
2014-11-27,31.5%
2014-12-18,30.4%
2015-02-26,34.4%
2015-03-30,35.8%
2015-04-28,30.2%
2015-05-28,15.7%
2015-06-29,-2.3%
2015-07-30,-15.3%
2015-08-30,-29.1%
2015-09-29,-18.9
2015-10-29,10.5
2015-11-29,14.6
2015-12-17,23.0
2016-02-28,7.1
2016-03-30,3.2
2016-04-28,6.2
2016-05-30,11.3
2016-06-29,20.2
2016-07-28,16.0
2016-08-30,15.5
2016-09-29,27.9
2016-10-30,24.5
2016-11-29,20.5
2016-12-18,21.7
2017-02-27,16.6
2017-03-30,11.3
2017-04-27,11.0
2017-05-30,14.9
2017-06-28,24.8
2017-07-30,19.4
2017-08-30,18.3
2017-09-25,0.0
2017-10-30,-10.1
2017-11-29,-39.3
2017-12-18,-37.8
2018-02-27,-19.0
2018-03-27,-20.0
2018-04-29,-23.4
2018-05-30,-27.2
2018-06-26,-39.0
2018-07-30,-44.9
2018-08-29,-50.3
2018-09-25,-38.3
2018-10-30,-37.1
2018-11-28,-37.1
2018-12-17,-24.1
2019-02-27,-30.9
2019-03-27,-38.0
2019-04-29,-37.5
2019-05-28,-32.0
2019-06-26,-38.1
2019-07-30,-44.3
2019-08-28,-52.3
2019-09-29,-53.5
2019-10-30,-42.4
2019-11-27,-26.4
2019-12-16,-13.2
2020-02-26,-19.4
2020-03-30,-63.5
2020-04-29,-66.6
2020-05-27,-41.8
2020-06-29,-34.4
2020-07-08,-29.8
2020-07-29,-31.8
2020-08-09,-42.4
2020-08-30,-41.8
2020-09-08,-26.0
2020-09-29,-28.5
