Date,Value
2003-08-01,1.30%
2003-09-01,1.40%
2003-10-01,1.40%
2003-11-01,1.40%
2003-12-01,1.30%
2004-01-01,1.30%
2004-02-01,1.40%
2004-03-01,1.30%
2004-04-01,1.10%
2004-05-01,1.10%
2004-06-01,1.50%
2004-07-01,1.60%
2004-08-01,1.40%
2004-09-01,1.30%
2004-10-01,1.10%
2004-11-01,1.20%
2004-12-01,1.50%
2005-01-01,1.70%
2005-02-01,1.60%
2005-03-01,1.70%
2005-04-01,1.90%
2005-05-01,1.90%
2005-06-01,1.90%
2005-07-01,2.00%
2005-08-01,2.30%
2005-09-01,2.40%
2005-10-01,2.50%
2005-11-01,2.30%
2005-12-01,2.10%
2006-01-01,1.90%
2006-02-01,1.90%
2006-03-01,2.00%
2006-04-01,1.80%
2006-05-01,2.00%
2006-06-01,2.20%
2006-07-01,2.50%
2006-08-01,2.40%
2006-09-01,2.50%
2006-10-01,2.40%
2006-11-01,2.40%
2006-12-01,2.70%
2007-01-01,3.00%
2007-02-01,2.70%
2007-03-01,2.80%
2007-04-01,3.10%
2007-05-01,2.80%
2007-06-01,2.50%
2007-07-01,2.40%
2007-08-01,1.90%
2007-09-01,1.80%
2007-10-01,1.80%
2007-11-01,2.10%
2007-12-01,2.10%
2008-01-01,2.10%
2008-02-12,2.2%
2008-03-18,2.5%
2008-04-15,2.5%
2008-05-13,3.0%
2008-06-17,3.3%
2008-07-15,3.8%
2008-08-12,4.4%
2008-09-16,4.7%
2008-10-14,5.2%
2008-11-18,4.5%
2008-12-16,4.1%
2009-01-20,3.1%
2009-02-17,3.0%
2009-03-24,3.2%
2009-04-21,2.9%
2009-05-19,2.3%
2009-06-16,2.2%
2009-07-14,1.8%
2009-08-18,1.8%
2009-09-15,1.6%
2009-10-13,1.1%
2009-11-17,1.5%
2009-12-15,1.9%
2010-01-19,2.9%
2010-02-16,3.5%
2010-03-23,3.0%
2010-04-20,3.4%
2010-05-18,3.7%
2010-06-15,3.4%
2010-07-13,3.2%
2010-08-17,3.1%
2010-09-14,3.1%
2010-10-12,3.1%
2010-11-16,3.2%
2010-12-14,3.3%
2011-01-18,3.7%
2011-02-15,4.0%
2011-03-22,4.4%
2011-04-12,4.0%
2011-05-17,4.5%
2011-06-14,4.5%
2011-07-12,4.2%
2011-08-16,4.4%
2011-09-13,4.5%
2011-10-18,5.2%
2011-11-15,5.0%
2011-12-13,4.8%
2012-01-17,4.2%
2012-02-14,3.6%
2012-03-20,3.4%
2012-04-17,3.5%
2012-05-22,3.0%
2012-06-19,2.8%
2012-07-17,2.4%
2012-08-14,2.6%
2012-09-18,2.5%
2012-10-16,2.2%
2012-11-13,2.7%
2012-12-18,2.7%
2013-01-15,2.7%
2013-02-12,2.7%
2013-03-19,2.8%
2013-04-16,2.8%
2013-05-21,2.4%
2013-06-18,2.7%
2013-07-16,2.9%
2013-08-13,2.8%
2013-09-17,2.7%
2013-10-15,2.7%
2013-11-12,2.2%
2013-12-17,2.1%
2014-01-14,2.0%
2014-02-18,1.9%
2014-03-25,1.7%
2014-04-15,1.6%
2014-05-20,1.8%
2014-06-17,1.5%
2014-07-15,1.9%
2014-08-19,1.6%
2014-09-16,1.5%
2014-10-14,1.2%
2014-11-18,1.3%
2014-12-16,1.0%
2015-01-13,0.5%
2015-02-17,0.3%
2015-03-24,0.0%
2015-04-14,0.0%
2015-05-19,-0.1%
2015-06-16,0.1%
2015-07-14,0.0%
2015-08-18,0.1%
2015-09-15,0.0%
2015-10-13,-0.1%
2015-11-17,-0.1%
2015-12-15,0.1%
2016-01-19,0.2%
2016-02-16,0.3%
2016-03-22,0.3%
2016-04-12,0.5%
2016-05-17,0.3%
2016-06-14,0.3%
2016-07-19,0.5%
2016-08-16,0.6%
2016-09-13,0.6%
2016-10-18,1.0%
2016-11-15,0.9%
2016-12-13,1.2%
2017-01-17,1.6%
2017-02-14,1.8%
2017-03-21,2.3%
2017-04-11,2.3%
2017-05-16,2.7%
2017-06-13,2.9%
2017-07-18,2.6%
2017-08-15,2.6%
2017-09-12,2.9%
2017-10-17,3.0%
2017-11-14,3.0%
2017-12-12,3.1%
2018-01-16,3.0%
2018-02-13,3.0%
2018-03-20,2.7%
2018-04-18,2.5%
2018-05-23,2.4%
2018-06-13,2.4%
2018-07-18,2.4%
2018-08-15,2.5%
2018-09-19,2.7%
2018-10-17,2.4%
2018-11-14,2.4%
2018-12-19,2.3%
2019-01-16,2.1%
2019-02-13,1.8%
2019-03-20,1.9%
2019-04-17,1.9%
2019-05-22,2.1%
2019-06-19,2.0%
2019-07-17,2.0%
2019-08-14,2.1%
2019-09-18,1.7%
2019-10-16,1.7%
2019-11-13,1.5%
2019-12-18,1.5%
2020-01-15,1.3%
2020-02-19,1.8%
2020-03-25,1.7%
2020-04-22,1.5%
2020-05-20,0.8%
2020-06-17,0.5%
2020-07-15,0.6%
2020-08-19,1.0%
