Date,Value
2010-04-29,-0.4%
2010-05-27,8.5%
2010-06-28,-9.6%
2010-07-29,3.5%
2010-08-30,3.1%
2010-09-29,-17.8%
2010-10-28,0.5%
2010-11-29,-2.0%
2011-01-10,8.8%
2011-01-30,-18.6%
2011-03-06,9.6%
2011-03-29,-9.7%
2011-05-03,2.2%
2011-06-02,-1.6%
2011-06-29,2.2%
2011-07-28,-1.4%
2011-08-29,13.0%
2011-09-29,12.5%
2011-10-30,-17.1%
2011-11-29,11.2%
2012-01-09,-6.4%
2012-01-30,2.1%
2012-02-28,8.3%
2012-03-29,-6.7%
2012-04-29,19.8%
2012-05-29,-7.2%
2012-06-28,-7.1%
2012-07-29,5.7%
2012-08-29,2.0%
2012-09-27,1.9%
2012-10-30,7.8%
2012-11-29,-1.5%
2013-01-08,-5.4%
2013-01-29,9.4%
2013-02-27,-0.4%
2013-03-27,1.9%
2013-04-29,-9.1%
2013-05-29,18.5%
2013-06-27,1.3%
2013-07-29,-4.0%
2013-08-29,-0.8%
2013-09-29,1.4%
2013-10-30,1.4%
2013-11-28,-0.6%
2014-01-08,11.1%
2014-01-29,7.6%
2014-02-27,-8.3%
2014-03-30,-1.7%
2014-04-29,8.3%
2014-05-29,1.5%
2014-06-29,-4.6%
2014-07-29,3.5%
2014-08-28,0.1%
2014-09-29,0.0%
2014-10-30,-12.2%
2014-11-27,8.8%
2015-01-08,10.0%
2015-01-29,-2.1%
2015-02-26,-3.8%
2015-03-30,-6.3%
2015-04-29,11.0%
2015-05-28,-1.7%
2015-06-29,0.0%
2015-07-29,-4.1%
2015-08-30,20.4%
2015-09-29,-4.9%
2015-10-29,-5.7%
2015-11-29,5.1%
2016-01-10,1.8%
2016-01-28,2.3%
2016-02-28,-8.2%
2016-03-29,10.8%
2016-04-28,-9.8%
2016-05-30,6.6%
2016-06-29,-0.9%
2016-07-28,16.3%
2016-08-29,-10.5%
2016-09-29,-1.0%
2016-10-30,0.2%
2016-12-18,2.6%
2017-01-18,-9.2%
2017-02-08,-7.2%
2017-03-05,0.8%
2017-03-30,14.0%
2017-04-27,-1.8%
2017-05-29,-7.6%
2017-06-29,7.0%
2017-07-30,-1.0%
2017-08-29,-0.7%
2017-09-28,10.2%
2017-10-30,-2.3%
2017-11-29,-9.6%
2018-01-11,10.8%
2018-02-01,-9.6%
2018-03-01,0.2%
2018-03-28,5.7%
2018-04-30,14.7%
2018-05-29,-3.7%
2018-06-28,7.1%
2018-07-30,-7.6%
2018-08-29,-10.3%
2018-09-27,7.8%
2018-10-30,-1.5%
2018-11-29,1.5%
2019-01-10,-2.0%
2019-02-03,5.1%
2019-02-28,16.5%
2019-03-28,1.9%
2019-05-01,-6.9%
2019-05-29,-7.9%
2019-07-01,13.2%
2019-07-29,-3.9%
2019-08-29,-1.3%
2019-09-29,0.8%
2019-10-30,7.2%
2019-11-28,-1.1%
2020-01-13,-8.5%
2020-02-03,9.9%
2020-03-03,-2.0%
2020-03-30,4.7%
2020-05-04,-21.3%
2020-06-01,-6.5%
2020-06-30,35.6%
2020-07-29,0.5%
