Date,Value
1996-09-01,8.60%
1996-10-01,59.40%
1996-11-01,1.50%
1996-12-01,-11.50%
1997-01-01,-25.40%
1997-02-01,-6.30%
1997-03-01,-11.10%
1997-04-01,6.50%
1997-05-01,-16.10%
1997-06-01,6.20%
1997-07-01,-6.50%
1997-08-01,2.20%
1997-09-01,-7.80%
1997-10-01,-31.70%
1997-11-01,-11.20%
1997-12-01,5.20%
1998-01-01,5.70%
1998-02-01,-14.80%
1998-03-01,-0.60%
1998-04-01,-4.70%
1998-05-01,-15.10%
1998-06-01,-27.50%
1998-07-01,-3.90%
1998-08-01,-14.30%
1998-09-01,-17.10%
1998-10-01,-8.90%
1998-11-01,-14.70%
1998-12-01,-21.30%
1999-01-01,-3.70%
1999-02-01,-12.50%
1999-03-01,-2.30%
1999-04-01,5.00%
1999-05-01,-15.10%
1999-06-01,-11.30%
1999-07-01,-17.30%
1999-08-01,-20.20%
1999-09-01,-6.90%
1999-10-01,-5.20%
1999-11-01,-18.10%
1999-12-01,2.40%
2000-01-01,-13.10%
2000-02-01,25.00%
2000-03-01,3.20%
2000-04-01,7.20%
2000-05-01,-1.00%
2000-06-01,13.90%
2000-07-01,13.00%
2000-08-01,-6.80%
2000-09-01,-5.40%
2000-10-01,-9.80%
2000-11-01,5.30%
2000-12-01,-0.50%
2001-01-01,-2.30%
2001-02-01,-12.50%
2001-03-01,-14.50%
2001-04-01,-17.90%
2001-05-01,-12.30%
2001-06-01,-17.90%
2001-07-01,-13.00%
2001-08-01,15.00%
2001-09-01,3.10%
2001-10-01,-10.50%
2001-11-01,-4.00%
2001-12-01,-6.90%
2002-01-01,-7.30%
2002-02-01,-14.20%
2002-03-01,-6.30%
2002-04-01,-12.90%
2002-05-01,-8.20%
2002-06-01,0.00%
2002-07-01,-19.80%
2002-08-01,-5.20%
2002-09-01,-17.10%
2002-10-01,-5.80%
2002-11-01,6.20%
2002-12-01,-11.30%
2003-01-01,-9.10%
2003-02-01,-11.00%
2003-03-01,-11.40%
2003-04-01,-9.30%
2003-05-01,16.50%
2003-06-01,-4.20%
2003-07-01,13.70%
2003-08-01,-12.20%
2003-09-01,-1.70%
2003-10-01,-4.40%
2003-11-01,-6.80%
2003-12-01,1.50%
2004-01-01,8.80%
2004-02-01,4.10%
2004-03-01,-5.30%
2004-04-01,1.40%
2004-05-01,9.90%
2004-06-01,-4.00%
2004-07-01,19.30%
2004-08-01,3.90%
2004-09-01,8.20%
2004-10-01,9.00%
2004-11-01,0.20%
2004-12-01,3.50%
2005-01-01,1.40%
2005-02-01,15.80%
2005-03-01,-14.80%
2005-04-01,22.80%
2005-05-01,7.50%
2005-06-01,0.50%
2005-07-01,-5.20%
2005-08-01,20.80%
2005-09-01,-0.40%
2005-10-01,0.60%
2005-11-01,0.60%
2005-12-01,-5.20%
2006-01-01,13.20%
2006-02-01,-21.50%
2006-03-01,27.40%
2006-04-01,-15.70%
2006-05-01,2.70%
2006-06-01,-0.20%
2006-07-01,3.50%
2006-08-01,-20.10%
2006-09-01,10.30%
2006-10-01,9.00%
2006-11-01,8.80%
2006-12-01,9.20%
2007-01-01,-5.60%
2007-02-01,33.90%
2007-03-01,7.00%
2007-04-01,-1.60%
2007-05-01,1.80%
2007-06-01,48.30%
2007-07-01,26.40%
2007-08-01,-10.40%
2007-09-01,-14.20%
2007-10-01,-16.30%
2007-11-01,-22.70%
2007-12-01,-3.80%
2008-01-01,4.70%
2008-02-01,-2.50%
2008-03-01,18.40%
2008-04-01,6.40%
2008-05-01,-8.40%
2008-06-01,-25.20%
2008-07-01,-11.70%
2008-08-01,42.30%
2008-09-01,-0.30%
2008-10-01,10.30%
2008-11-01,47.20%
2008-12-01,-12.50%
2009-01-01,-27.30%
2009-02-01,-38.30%
2009-03-01,-24.90%
2009-04-01,-37.80%
2009-05-01,-25.90%
2009-06-01,-41.90%
2009-07-01,-28.00%
2009-08-01,-42.80%
2009-09-01,-25.20%
2009-10-01,-14.00%
2009-11-01,-40.10%
2009-12-01,-11.60%
2010-01-01,0.60%
2010-02-01,15.70%
2010-03-01,-20.30%
2010-04-01,42.30%
2010-05-01,-25.00%
2010-06-01,9.20%
2010-07-01,-10.20%
2010-08-01,-0.70%
2010-09-01,0.00%
2010-10-01,-15.00%
2010-11-01,-5.60%
2010-12-01,-5.30%
2011-01-01,13.10%
2011-02-01,-10.70%
2011-03-01,19.50%
2011-04-01,-11.00%
2011-05-01,31.40%
2011-06-01,25.50%
2011-07-01,6.00%
2011-08-01,5.70%
2011-09-01,9.30%
2011-10-01,-9.30%
2011-11-01,24.30%
2011-12-01,21.00%
2012-01-01,1.50%
2012-02-01,24.60%
2012-03-01,-1.80%
2012-04-01,-0.30%
2012-05-01,16.20%
2012-06-01,-0.90%
2012-07-01,4.60%
2012-08-01,8.00%
2012-09-01,8.70%
2012-10-01,3.60%
2012-11-01,-13.80%
2012-12-01,-2.10%
2013-01-01,4.80%
2013-02-01,-3.70%
2013-03-01,16.30%
2013-04-01,-3.40%
2013-05-01,2.00%
2013-05-31,2.0%
2013-06-28,26.0%
2013-07-31,21.9%
2013-08-30,13.7%
2013-09-30,21.4%
2013-10-31,89.8%
2013-11-29,61.1%
2013-12-26,2.2%
2014-01-31,4.9%
2014-02-28,15.2%
2014-03-31,12.3%
2014-04-30,-8.8%
2014-05-30,104.9%
2014-06-30,13.7%
2014-07-31,9.3%
2014-08-29,24.4%
2014-09-30,8.6%
2014-10-31,-40.3%
2014-11-28,15.7%
2014-12-25,16.9%
2015-01-30,7.5%
2015-02-27,27.5%
2015-03-31,1.0%
2015-04-30,10.8%
2015-05-29,-12.1%
2015-06-30,-7.4%
2015-07-31,15.4%
2015-08-31,-4.0%
2015-09-30,-15.6%
2015-10-30,6.7%
2015-11-30,-25.2%
2015-12-25,5.7%
2016-01-29,14.8%
2016-02-29,-13.8%
2016-03-31,-12.4%
2016-04-28,19.8%
2016-05-31,-16.9%
2016-06-30,34.5%
2016-07-29,-2.4%
2016-08-31,-10.9%
2016-09-30,13.8%
2016-10-31,16.3%
2016-11-30,15.2%
2016-12-27,-6.0%
2017-01-31,7.1%
2017-02-28,1.1%
2017-03-31,5.7%
2017-04-28,1.1%
2017-05-31,-0.2%
2017-06-30,-0.5%
2017-07-31,2.3%
2017-08-31,14.9%
2017-09-29,-10.6%
2017-10-31,-11.6%
2017-11-30,6.7%
2017-12-27,20.5%
2018-01-31,-8.1%
2018-02-28,0.9%
2018-03-30,19.2%
2018-04-27,-4.0%
2018-05-31,4.0%
2018-06-29,-18.7%
2018-07-31,-6.5%
2018-08-31,-9.3%
2018-09-28,0.5%
2018-10-31,1.0%
2018-11-30,-16.5%
2018-12-27,-10.7%
2019-02-20,-3.7%
2019-02-28,19.8%
2019-03-29,-3.4%
2019-04-26,0.0%
2019-05-31,-19.9%
2019-06-28,-16.9%
2019-07-31,-4.2%
2019-08-30,26.9%
2019-09-30,-25.9%
2019-10-31,-6.8%
2019-11-29,6.4%
2019-12-26,-1.2%
2020-01-31,21.4%
2020-02-28,-17.0%
2020-03-31,0.7%
2020-04-30,-14.3%
2020-05-29,-14.2%
2020-06-30,-6.1%
2020-07-31,-13.4%
2020-08-31,-22.9%
